0,1
0,0.9910697817272802
1,0.9895503728089204
2,0.9879233342181093
3,0.9867112519375941
4,0.9856984286475517
5,0.9841203974041154
6,0.9828748198766933
7,0.9812909759959817
8,0.9793106412370437
9,0.9773720981002901
10,0.9752109390746354
11,0.9732718681957918
12,0.9705762888727757
13,0.9682159796215402
14,0.9655807258407734
15,0.962742649075921
16,0.9600681473428937
17,0.9571440150377382
18,0.9538045287676736
19,0.9503237716734118
20,0.9471113854515475
21,0.9434018328824504
22,0.9399024378473083
23,0.9357570372872999
24,0.9321897997625516
25,0.9284088408116803
26,0.9246689825671026
27,0.9202207459970454
28,0.9164757365721397
29,0.9117810555998148
30,0.9075855597384986
31,0.9032624258942833
32,0.8989197956295418
33,0.8944158031070111
34,0.889724816863705
35,0.8853482662269344
36,0.8807638140590711
37,0.8758013450189838
38,0.8711029623061154
39,0.8664738439751708
40,0.8617810617635692
41,0.8566909396692312
42,0.8522156543728686
43,0.8472016922849903
44,0.8429198891236712
45,0.8378322547237296
46,0.8329568844399203
47,0.828183794182247
48,0.823193655821667
49,0.8188299657383086
50,0.8138721153915552
51,0.8093202316235222
52,0.8036877805792205
53,0.7992116769787735
54,0.7945812589449861
55,0.7897244064812252
56,0.7853461645078252
57,0.7804668200496665
58,0.7756655211472124
59,0.771180589658497
60,0.7663566349862095
61,0.761744543943823
62,0.7571523058606394
63,0.7527913235814403
64,0.748261607760805
65,0.7441673417099727
66,0.739685990688064
67,0.7353255939227319
68,0.7311171300593948
69,0.7270717060756766
70,0.7227307899025819
71,0.718757814496009
72,0.7145790589843193
73,0.7104960810300193
74,0.7066138039788148
75,0.7025343117707783
76,0.6989331357761513
77,0.6946857090803469
78,0.691060610828587
79,0.6871841943376507
80,0.6834016844514723
81,0.6798553456072766
82,0.6760548327437361
83,0.6728636665803219
84,0.6688983206867046
85,0.6652249688059401
86,0.6621375037056174
87,0.6584631098321427
88,0.654980014337875
89,0.6515731386024584
90,0.6481802135390834
91,0.6450109566691448
92,0.641759340919536
93,0.6382427402297794
94,0.6350296802498676
95,0.6321420899471161
96,0.6287329632547558
97,0.6253744833880907
98,0.6222952551372916
99,0.6191094004954958
100,0.6164374594986674
101,0.613279469631916
102,0.6104298549164934
103,0.6072676123902743
104,0.6043777043845558
105,0.6014017301208794
106,0.5982968882513996
107,0.5957270275121628
108,0.5928471139024615
109,0.5901840355556457
110,0.5874996929693167
111,0.5846198653225221
112,0.582152396553823
113,0.5792521190257249
114,0.5765956826821178
115,0.5740627141625884
116,0.5711904920301636
117,0.5687937978293316
118,0.5659131270236292
119,0.5634437491241192
120,0.5605389472208208
121,0.5579863562168424
122,0.5554839593988402
123,0.5529267101051878
124,0.5506448136013349
125,0.5480301160653418
126,0.5453111090995943
127,0.5429401557492534
128,0.5403122411104003
129,0.5376398219306597
130,0.5349179820603129
131,0.5326507202569127
132,0.5299289125870896
133,0.5274126788177507
134,0.524739058632575
135,0.5219595234705273
136,0.5197485588181765
137,0.5168249079083829
138,0.5143366520976752
139,0.5115046308354294
140,0.5089087649259877
141,0.5060659743728981
142,0.5033713657330039
143,0.5008950356789066
144,0.4980269811992305
145,0.49539121083021076
146,0.492738451966446
147,0.4899827804540926
148,0.48698634818474423
149,0.4840191682782152
150,0.4813015070628903
151,0.4782976095610088
152,0.47564380538501616
153,0.47253368773640636
154,0.46963124607958967
155,0.4665576735276545
156,0.46354851309890693
157,0.4603809761167114
158,0.4573364142522346
159,0.45439484111108414
160,0.45128462912634226
161,0.4481248912049437
162,0.4451791128541913
163,0.4417649592566224
164,0.438654696567993
165,0.43542866329065183
166,0.43195232756089286
167,0.42877882280471863
168,0.42527439117185184
169,0.4219946832099618
170,0.41871914823386974
171,0.41512966313698135
172,0.4119510704979003
173,0.4084779845036472
174,0.405152523368886
175,0.4018487063280112
176,0.3980210726048958
177,0.3947714156643746
178,0.39111474158852555
179,0.38809190113335174
180,0.38417155292433824
181,0.3805306553783065
182,0.37709566464321237
183,0.3734077826792398
184,0.36992370111260786
185,0.3663146195171328
186,0.3625103181688665
187,0.3590824807604925
188,0.35541606784687874
189,0.35139265083702775
190,0.3477910901428678
191,0.3441053800654644
192,0.340453895659104
193,0.3367046168585174
194,0.3329948507777183
195,0.3292743830698357
196,0.3255397299051732
197,0.32182587929472106
198,0.31805667954727496
199,0.3143158333647064
200,0.31071036708524247
201,0.3069272427829821
202,0.30336639286314626
203,0.2995675597699341
204,0.29601429986133343
205,0.29210013780804533
206,0.2884916723761599
207,0.2847869908053217
208,0.28121010353734177
209,0.27767980276102805
210,0.2739737694591546
211,0.2705702039479524
212,0.26702027079501267
213,0.26354893186898215
214,0.2597787607811683
215,0.25631775776461674
216,0.2528418951721909
217,0.24915858916981196
218,0.24559711921284513
219,0.24226988709652097
220,0.23882381856744533
221,0.23564816378121933
